Detailed Story ID,Epic,Capability,Story Type,Reconciled Evidence Status,UI Applicability,Required UI Surface,UI Delivery Status,Browser E2E Status,UI Evidence / Closure Note
PLN-E08-025,E08,Payroll Operations,Audit / Lineage,PARTIALLY IMPLEMENTED,REQUIRED_AUDIT_UI,Read-only audit / lineage inspection surface,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E08-026,E08,Payroll Operations,Automated Functional Tests,PARTIALLY IMPLEMENTED,NOT_REQUIRED_DIRECTLY,No direct UI gate; validated through linked business stories and technical evidence,NOT_REQUIRED_DIRECTLY,TRACK_WITH_LINKED_BUSINESS_STORY,Direct UI is not a closure gate for this technical story; evidence remains linked to the consuming business story/capability.
PLN-E08-027,E08,Payroll Operations,Automated Integration / Security Tests,PARTIALLY IMPLEMENTED,REQUIRED_ADMIN_OR_SECURITY_UI,React admin/security surface or explicitly governed external administration UI,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E09-026,E09,India Statutory Rules,API Contract,LEGAL/DOMAIN REVALIDATION,NOT_REQUIRED_DIRECTLY,No direct UI gate; validated through linked business stories and technical evidence,NOT_REQUIRED_DIRECTLY,TRACK_WITH_LINKED_BUSINESS_STORY,Direct UI is not a closure gate for this technical story; evidence remains linked to the consuming business story/capability.
PLN-E09-027,E09,India Statutory Rules,Event Contract,LEGAL/DOMAIN REVALIDATION,NOT_REQUIRED_DIRECTLY,No direct UI gate; validated through linked business stories and technical evidence,NOT_REQUIRED_DIRECTLY,TRACK_WITH_LINKED_BUSINESS_STORY,Direct UI is not a closure gate for this technical story; evidence remains linked to the consuming business story/capability.
PLN-E09-028,E09,India Statutory Rules,Security / SoD,LEGAL/DOMAIN REVALIDATION,REQUIRED_ADMIN_OR_SECURITY_UI,React admin/security surface or explicitly governed external administration UI,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E09-029,E09,India Statutory Rules,Audit / Lineage,LEGAL/DOMAIN REVALIDATION,REQUIRED_AUDIT_UI,Read-only audit / lineage inspection surface,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E09-030,E09,India Statutory Rules,Automated Functional Tests,LEGAL/DOMAIN REVALIDATION,NOT_REQUIRED_DIRECTLY,No direct UI gate; validated through linked business stories and technical evidence,NOT_REQUIRED_DIRECTLY,TRACK_WITH_LINKED_BUSINESS_STORY,Direct UI is not a closure gate for this technical story; evidence remains linked to the consuming business story/capability.
PLN-E09-031,E09,India Statutory Rules,Automated Integration / Security Tests,LEGAL/DOMAIN REVALIDATION,REQUIRED_ADMIN_OR_SECURITY_UI,React admin/security surface or explicitly governed external administration UI,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E10-027,E10,Off-cycle & Final Settlement,API Contract,NOT STARTED,NOT_REQUIRED_DIRECTLY,No direct UI gate; validated through linked business stories and technical evidence,NOT_REQUIRED_DIRECTLY,TRACK_WITH_LINKED_BUSINESS_STORY,Direct UI is not a closure gate for this technical story; evidence remains linked to the consuming business story/capability.
PLN-E10-028,E10,Off-cycle & Final Settlement,Event Contract,NOT STARTED,NOT_REQUIRED_DIRECTLY,No direct UI gate; validated through linked business stories and technical evidence,NOT_REQUIRED_DIRECTLY,TRACK_WITH_LINKED_BUSINESS_STORY,Direct UI is not a closure gate for this technical story; evidence remains linked to the consuming business story/capability.
PLN-E10-029,E10,Off-cycle & Final Settlement,Security / SoD,NOT STARTED,REQUIRED_ADMIN_OR_SECURITY_UI,React admin/security surface or explicitly governed external administration UI,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E10-030,E10,Off-cycle & Final Settlement,Audit / Lineage,NOT STARTED,REQUIRED_AUDIT_UI,Read-only audit / lineage inspection surface,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E10-031,E10,Off-cycle & Final Settlement,Automated Functional Tests,NOT STARTED,NOT_REQUIRED_DIRECTLY,No direct UI gate; validated through linked business stories and technical evidence,NOT_REQUIRED_DIRECTLY,TRACK_WITH_LINKED_BUSINESS_STORY,Direct UI is not a closure gate for this technical story; evidence remains linked to the consuming business story/capability.
PLN-E10-032,E10,Off-cycle & Final Settlement,Automated Integration / Security Tests,NOT STARTED,REQUIRED_ADMIN_OR_SECURITY_UI,React admin/security surface or explicitly governed external administration UI,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E11-022,E11,Payments,API Contract,NOT STARTED,NOT_REQUIRED_DIRECTLY,No direct UI gate; validated through linked business stories and technical evidence,NOT_REQUIRED_DIRECTLY,TRACK_WITH_LINKED_BUSINESS_STORY,Direct UI is not a closure gate for this technical story; evidence remains linked to the consuming business story/capability.
PLN-E11-023,E11,Payments,Event Contract,NOT STARTED,NOT_REQUIRED_DIRECTLY,No direct UI gate; validated through linked business stories and technical evidence,NOT_REQUIRED_DIRECTLY,TRACK_WITH_LINKED_BUSINESS_STORY,Direct UI is not a closure gate for this technical story; evidence remains linked to the consuming business story/capability.
PLN-E11-024,E11,Payments,Security / SoD,NOT STARTED,REQUIRED_ADMIN_OR_SECURITY_UI,React admin/security surface or explicitly governed external administration UI,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E11-025,E11,Payments,Audit / Lineage,NOT STARTED,REQUIRED_AUDIT_UI,Read-only audit / lineage inspection surface,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E11-026,E11,Payments,Automated Functional Tests,NOT STARTED,NOT_REQUIRED_DIRECTLY,No direct UI gate; validated through linked business stories and technical evidence,NOT_REQUIRED_DIRECTLY,TRACK_WITH_LINKED_BUSINESS_STORY,Direct UI is not a closure gate for this technical story; evidence remains linked to the consuming business story/capability.
PLN-E11-027,E11,Payments,Automated Integration / Security Tests,NOT STARTED,REQUIRED_ADMIN_OR_SECURITY_UI,React admin/security surface or explicitly governed external administration UI,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E12-023,E12,Accounting,API Contract,NOT STARTED,NOT_REQUIRED_DIRECTLY,No direct UI gate; validated through linked business stories and technical evidence,NOT_REQUIRED_DIRECTLY,TRACK_WITH_LINKED_BUSINESS_STORY,Direct UI is not a closure gate for this technical story; evidence remains linked to the consuming business story/capability.
PLN-E12-024,E12,Accounting,Event Contract,NOT STARTED,NOT_REQUIRED_DIRECTLY,No direct UI gate; validated through linked business stories and technical evidence,NOT_REQUIRED_DIRECTLY,TRACK_WITH_LINKED_BUSINESS_STORY,Direct UI is not a closure gate for this technical story; evidence remains linked to the consuming business story/capability.
PLN-E12-025,E12,Accounting,Security / SoD,NOT STARTED,REQUIRED_ADMIN_OR_SECURITY_UI,React admin/security surface or explicitly governed external administration UI,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E12-026,E12,Accounting,Audit / Lineage,NOT STARTED,REQUIRED_AUDIT_UI,Read-only audit / lineage inspection surface,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E12-027,E12,Accounting,Automated Functional Tests,NOT STARTED,NOT_REQUIRED_DIRECTLY,No direct UI gate; validated through linked business stories and technical evidence,NOT_REQUIRED_DIRECTLY,TRACK_WITH_LINKED_BUSINESS_STORY,Direct UI is not a closure gate for this technical story; evidence remains linked to the consuming business story/capability.
PLN-E12-028,E12,Accounting,Automated Integration / Security Tests,NOT STARTED,REQUIRED_ADMIN_OR_SECURITY_UI,React admin/security surface or explicitly governed external administration UI,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E13-022,E13,Payslips & ESS,API Contract,PARTIALLY IMPLEMENTED,NOT_REQUIRED_DIRECTLY,No direct UI gate; validated through linked business stories and technical evidence,NOT_REQUIRED_DIRECTLY,TRACK_WITH_LINKED_BUSINESS_STORY,Direct UI is not a closure gate for this technical story; evidence remains linked to the consuming business story/capability.
PLN-E13-023,E13,Payslips & ESS,Event Contract,PARTIALLY IMPLEMENTED,NOT_REQUIRED_DIRECTLY,No direct UI gate; validated through linked business stories and technical evidence,NOT_REQUIRED_DIRECTLY,TRACK_WITH_LINKED_BUSINESS_STORY,Direct UI is not a closure gate for this technical story; evidence remains linked to the consuming business story/capability.
PLN-E13-024,E13,Payslips & ESS,Security / SoD,PARTIALLY IMPLEMENTED,REQUIRED_ADMIN_OR_SECURITY_UI,React admin/security surface or explicitly governed external administration UI,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E13-025,E13,Payslips & ESS,Audit / Lineage,PARTIALLY IMPLEMENTED,REQUIRED_AUDIT_UI,Read-only audit / lineage inspection surface,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E13-026,E13,Payslips & ESS,Automated Functional Tests,PARTIALLY IMPLEMENTED,NOT_REQUIRED_DIRECTLY,No direct UI gate; validated through linked business stories and technical evidence,NOT_REQUIRED_DIRECTLY,TRACK_WITH_LINKED_BUSINESS_STORY,Direct UI is not a closure gate for this technical story; evidence remains linked to the consuming business story/capability.
PLN-E13-027,E13,Payslips & ESS,Automated Integration / Security Tests,PARTIALLY IMPLEMENTED,REQUIRED_ADMIN_OR_SECURITY_UI,React admin/security surface or explicitly governed external administration UI,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E14-016,E14,Reporting & Communications,API Contract,NOT STARTED,NOT_REQUIRED_DIRECTLY,No direct UI gate; validated through linked business stories and technical evidence,NOT_REQUIRED_DIRECTLY,TRACK_WITH_LINKED_BUSINESS_STORY,Direct UI is not a closure gate for this technical story; evidence remains linked to the consuming business story/capability.
PLN-E14-017,E14,Reporting & Communications,Event Contract,NOT STARTED,NOT_REQUIRED_DIRECTLY,No direct UI gate; validated through linked business stories and technical evidence,NOT_REQUIRED_DIRECTLY,TRACK_WITH_LINKED_BUSINESS_STORY,Direct UI is not a closure gate for this technical story; evidence remains linked to the consuming business story/capability.
PLN-E14-018,E14,Reporting & Communications,Security / SoD,NOT STARTED,REQUIRED_ADMIN_OR_SECURITY_UI,React admin/security surface or explicitly governed external administration UI,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E14-019,E14,Reporting & Communications,Audit / Lineage,NOT STARTED,REQUIRED_AUDIT_UI,Read-only audit / lineage inspection surface,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E14-020,E14,Reporting & Communications,Automated Functional Tests,NOT STARTED,NOT_REQUIRED_DIRECTLY,No direct UI gate; validated through linked business stories and technical evidence,NOT_REQUIRED_DIRECTLY,TRACK_WITH_LINKED_BUSINESS_STORY,Direct UI is not a closure gate for this technical story; evidence remains linked to the consuming business story/capability.
PLN-E14-021,E14,Reporting & Communications,Automated Integration / Security Tests,NOT STARTED,REQUIRED_ADMIN_OR_SECURITY_UI,React admin/security surface or explicitly governed external administration UI,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E15-039,E15,Audit & Security,API Contract,PARTIALLY IMPLEMENTED,NOT_REQUIRED_DIRECTLY,No direct UI gate; validated through linked business stories and technical evidence,NOT_REQUIRED_DIRECTLY,TRACK_WITH_LINKED_BUSINESS_STORY,Direct UI is not a closure gate for this technical story; evidence remains linked to the consuming business story/capability.
PLN-E15-040,E15,Audit & Security,Event Contract,PARTIALLY IMPLEMENTED,NOT_REQUIRED_DIRECTLY,No direct UI gate; validated through linked business stories and technical evidence,NOT_REQUIRED_DIRECTLY,TRACK_WITH_LINKED_BUSINESS_STORY,Direct UI is not a closure gate for this technical story; evidence remains linked to the consuming business story/capability.
PLN-E15-041,E15,Audit & Security,Security / SoD,PARTIALLY IMPLEMENTED,REQUIRED_ADMIN_OR_SECURITY_UI,React admin/security surface or explicitly governed external administration UI,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E15-042,E15,Audit & Security,Audit / Lineage,PARTIALLY IMPLEMENTED,REQUIRED_AUDIT_UI,Read-only audit / lineage inspection surface,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E15-043,E15,Audit & Security,Automated Functional Tests,PARTIALLY IMPLEMENTED,NOT_REQUIRED_DIRECTLY,No direct UI gate; validated through linked business stories and technical evidence,NOT_REQUIRED_DIRECTLY,TRACK_WITH_LINKED_BUSINESS_STORY,Direct UI is not a closure gate for this technical story; evidence remains linked to the consuming business story/capability.
PLN-E15-044,E15,Audit & Security,Automated Integration / Security Tests,PARTIALLY IMPLEMENTED,REQUIRED_ADMIN_OR_SECURITY_UI,React admin/security surface or explicitly governed external administration UI,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E16-022,E16,Migration & Parallel,API Contract,NOT STARTED,NOT_REQUIRED_DIRECTLY,No direct UI gate; validated through linked business stories and technical evidence,NOT_REQUIRED_DIRECTLY,TRACK_WITH_LINKED_BUSINESS_STORY,Direct UI is not a closure gate for this technical story; evidence remains linked to the consuming business story/capability.
PLN-E16-023,E16,Migration & Parallel,Event Contract,NOT STARTED,NOT_REQUIRED_DIRECTLY,No direct UI gate; validated through linked business stories and technical evidence,NOT_REQUIRED_DIRECTLY,TRACK_WITH_LINKED_BUSINESS_STORY,Direct UI is not a closure gate for this technical story; evidence remains linked to the consuming business story/capability.
PLN-E16-024,E16,Migration & Parallel,Security / SoD,NOT STARTED,REQUIRED_ADMIN_OR_SECURITY_UI,React admin/security surface or explicitly governed external administration UI,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E16-025,E16,Migration & Parallel,Audit / Lineage,NOT STARTED,REQUIRED_AUDIT_UI,Read-only audit / lineage inspection surface,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E16-026,E16,Migration & Parallel,Automated Functional Tests,NOT STARTED,NOT_REQUIRED_DIRECTLY,No direct UI gate; validated through linked business stories and technical evidence,NOT_REQUIRED_DIRECTLY,TRACK_WITH_LINKED_BUSINESS_STORY,Direct UI is not a closure gate for this technical story; evidence remains linked to the consuming business story/capability.
PLN-E16-027,E16,Migration & Parallel,Automated Integration / Security Tests,NOT STARTED,REQUIRED_ADMIN_OR_SECURITY_UI,React admin/security surface or explicitly governed external administration UI,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E17-019,E17,Cutover & Hypercare,API Contract,NOT STARTED,NOT_REQUIRED_DIRECTLY,No direct UI gate; validated through linked business stories and technical evidence,NOT_REQUIRED_DIRECTLY,TRACK_WITH_LINKED_BUSINESS_STORY,Direct UI is not a closure gate for this technical story; evidence remains linked to the consuming business story/capability.
PLN-E17-020,E17,Cutover & Hypercare,Event Contract,NOT STARTED,NOT_REQUIRED_DIRECTLY,No direct UI gate; validated through linked business stories and technical evidence,NOT_REQUIRED_DIRECTLY,TRACK_WITH_LINKED_BUSINESS_STORY,Direct UI is not a closure gate for this technical story; evidence remains linked to the consuming business story/capability.
PLN-E17-021,E17,Cutover & Hypercare,Security / SoD,NOT STARTED,REQUIRED_ADMIN_OR_SECURITY_UI,React admin/security surface or explicitly governed external administration UI,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E17-022,E17,Cutover & Hypercare,Audit / Lineage,NOT STARTED,REQUIRED_AUDIT_UI,Read-only audit / lineage inspection surface,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E17-023,E17,Cutover & Hypercare,Automated Functional Tests,NOT STARTED,NOT_REQUIRED_DIRECTLY,No direct UI gate; validated through linked business stories and technical evidence,NOT_REQUIRED_DIRECTLY,TRACK_WITH_LINKED_BUSINESS_STORY,Direct UI is not a closure gate for this technical story; evidence remains linked to the consuming business story/capability.
PLN-E17-024,E17,Cutover & Hypercare,Automated Integration / Security Tests,NOT STARTED,REQUIRED_ADMIN_OR_SECURITY_UI,React admin/security surface or explicitly governed external administration UI,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E18-017,E18,Performance & Resilience,API Contract,PARTIALLY IMPLEMENTED,NOT_REQUIRED_DIRECTLY,No direct UI gate; validated through linked business stories and technical evidence,NOT_REQUIRED_DIRECTLY,TRACK_WITH_LINKED_BUSINESS_STORY,Direct UI is not a closure gate for this technical story; evidence remains linked to the consuming business story/capability.
PLN-E18-018,E18,Performance & Resilience,Event Contract,PARTIALLY IMPLEMENTED,NOT_REQUIRED_DIRECTLY,No direct UI gate; validated through linked business stories and technical evidence,NOT_REQUIRED_DIRECTLY,TRACK_WITH_LINKED_BUSINESS_STORY,Direct UI is not a closure gate for this technical story; evidence remains linked to the consuming business story/capability.
PLN-E18-019,E18,Performance & Resilience,Security / SoD,PARTIALLY IMPLEMENTED,REQUIRED_ADMIN_OR_SECURITY_UI,React admin/security surface or explicitly governed external administration UI,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E18-020,E18,Performance & Resilience,Audit / Lineage,PARTIALLY IMPLEMENTED,REQUIRED_AUDIT_UI,Read-only audit / lineage inspection surface,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E18-021,E18,Performance & Resilience,Automated Functional Tests,PARTIALLY IMPLEMENTED,NOT_REQUIRED_DIRECTLY,No direct UI gate; validated through linked business stories and technical evidence,NOT_REQUIRED_DIRECTLY,TRACK_WITH_LINKED_BUSINESS_STORY,Direct UI is not a closure gate for this technical story; evidence remains linked to the consuming business story/capability.
PLN-E18-022,E18,Performance & Resilience,Automated Integration / Security Tests,PARTIALLY IMPLEMENTED,REQUIRED_ADMIN_OR_SECURITY_UI,React admin/security surface or explicitly governed external administration UI,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
